Viewing ID,Viewer ID,Pulse Permissions,Role,User Email,Start time,Start date,Sign up status,Finish time,Finish date,Geolocation,Accepted terms,Consent analytics,Completion percentage,Position,Language,Viewing path,Offline,Distribution,Points,"In a typical week, how physically active are you? (range)",Which types of sport do you take part in most often? (pickMany),What do you enjoy most about sport? (pickOne),Playing sport or being active helps me… - connect with people different from me (matrix),Playing sport or being active helps me… - feel more confident in myself (matrix),Playing sport or being active helps me… - feel like I belong (matrix),Playing sport or being active helps me… - deal with challenges in life (matrix),Playing sport or being active helps me… - stay calm when things get hard (matrix),Playing sport or being active helps me… - care more about the planet (matrix),Playing sport or being active helps me… - feel connected to nature (matrix),Playing sport or being active helps me… - believe I can make a difference (matrix),Does sport influence how hopeful you feel about your life? (range),How important is sport to supporting your mental well-being? (rating),Which skills are you developing through sport? (decision - No),Which skills are you developing through sport? (decision - ),Which skills are you developing through sport? (decision - Yes),"When things go wrong in your life, how confident are you that you can bounce back? (netPromoter)",How easy is it for you to access sport where you live? (range),What makes it difficult for you to take part in sport regularly? (pickOne),Adults involved in sport... (decision - No),Adults involved in sport... (decision - ),Adults involved in sport... (decision - Yes),Do events like the World Cup make you feel more connected to your local community? (pickOne),What would help more young people take part in sport where you live? (pickMany),Do you feel your voice is heard when decisions are made about sport in your community? (range),When were you born? (age),What country do you live in? (location),What gender do you identify as? (gender),"In a typical week, how physically active are you? dwell time",Which types of sport do you take part in most often? dwell time,What do you enjoy most about sport? dwell time,Playing sport or being active helps me… dwell time,Does sport influence how hopeful you feel about your life? dwell time,How important is sport to supporting your mental well-being? dwell time,Which skills are you developing through sport? dwell time,"When things go wrong in your life, how confident are you that you can bounce back? dwell time",How easy is it for you to access sport where you live? dwell time,What makes it difficult for you to take part in sport regularly? dwell time,Adults involved in sport... dwell time,Do events like the World Cup make you feel more connected to your local community? dwell time,What would help more young people take part in sport where you live? dwell time,Do you feel your voice is heard when decisions are made about sport in your community? dwell time,When were you born? dwell time,What country do you live in? dwell time,What gender do you identify as? dwell time,Transcriptions,Device type,Browser
QKdak9tXbjY,QKdak9BBRJU,false,Anonymous,Guest,10:54:39 AM,12/06/2026,false,10:54:39 AM,12/06/2026,"",true,true,10.53,2/19,en,"[1, 2]",false,"",1,About 1–2 hours a week,"","","","","","","","","","","","",[],[],[],"","","",[],[],[],"","","","","","",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",Desktop,Firefox 151.0
QJ9RQsfUjdE,QJ9RQr0VhwY,false,Anonymous,Guest,04:47:58 PM,12/06/2026,false,04:47:57 PM,12/06/2026,"",true,true,5.26,1/19,en,[1],false,"",0,"","","","","","","","","","","","","",[],[],[],"","","",[],[],[],"","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",Desktop,Chrome 149.0
QKiiFOXEKCY,QKiiFNzzaEw,false,Anonymous,Guest,04:58:54 PM,12/06/2026,false,04:58:11 PM,12/06/2026,"",true,true,100.00,19/19,en,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",false,"",15,About 30–60 minutes a week,Physical education (PE) or school sport ||| Informal play with friends ||| Gym or exercise,Spending time with friends,4,4,5,5,3,5,5,5,Very little,Quite important,"[""Handling stress ||| Leadership ||| Speaking up""]",[],"[""Teamwork ||| Focus ||| Social Connections ||| Confidence ||| Problem-solving""]",Somewhat confident,Difficult,School or work pressure,[],[],"[""help create safe environments ||| make me feel included ||| positively influence my experience ||| help me feel more confident ||| make me feel comfortable asking them for help""]",A little,Fun social activities ||| Free or low-cost activities ||| Better places to play,Sometimes,2008-09-01,Philippines,Male,7,10,10,30,11,5,22,10,9,7,11,6,13,4,0,0,0,"",Desktop,Chrome 149.0
QKkowPTMen8,QKkowOyy2So,false,Anonymous,Guest,07:51:37 PM,12/06/2026,false,"","","",true,false,"","",en,"",false,"",6,2+ hours a week,Gym or exercise,Feeling healthy or strong,5,1,3,3,3,3,5,5,Sometimes,Very important,[],[],[],"","","",[],[],[],"","","","","","",10,7,1895,36,10,6,0,0,0,0,0,0,0,0,0,0,0,"",Desktop,Chrome 149.0
QK59bEzrIeU,QK59bEEXaF8,false,Anonymous,Guest,08:17:34 PM,13/06/2026,false,08:17:34 PM,13/06/2026,"",true,true,31.58,6/19,en,"[1, 2, 3, 4, 5, 6]",false,"",5,About 1–2 hours a week,Informal play with friends,Relaxing or reducing stress,2,3,3,4,3,1,2,4,Sometimes,"",[],[],[],"","","",[],[],[],"","","","","","",12,11,80,137,207,0,0,0,0,0,0,0,0,0,0,0,0,"",Desktop,Edge 148.0
QLFLHxvSVc4,QLFLHxENAf4,false,Anonymous,Guest,09:17:50 AM,14/06/2026,false,09:17:51 AM,14/06/2026,"",true,true,100.00,19/19,en,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19]",false,"",14,About 1–2 hours a week,Gym or exercise,Feeling confident,3,4,4,3,4,2,4,3,Sometimes,Very important,"[""Social Connections ||| Teamwork ||| Leadership""]",[],"[""Focus ||| Handling stress ||| Problem-solving ||| Confidence ||| Speaking up""]",Confident,Very easy,"","[""positively influence my experience ||| make me feel comfortable asking them for help""]",[],"[""help me feel more confident ||| help create safe environments ||| make me feel included""]",A little,Better places to play ||| Feeling welcome ||| Supportive coaches,Often,1984-07-01,Switzerland,Female,9,9,28,37,8,6,35,11,10,0,25,8,31,11,0,0,0,"",Mobile,Chrome 149.0
QLL7U-_E1n8,QLL7U-V1rYo,false,Anonymous,Guest,05:06:16 PM,14/06/2026,false,05:06:16 PM,14/06/2026,"",true,true,21.05,4/19,en,"[1, 2, 3, 4]",false,"",3,About 1–2 hours a week,Community sport club,Being part of a team,"","","","","","","","","","",[],[],[],"","","",[],[],[],"","","","","","",15,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",Mobile,Chrome 149.0
QLXBjDUNKig,QLXBjCz_p2c,false,Anonymous,Guest,06:01:22 AM,15/06/2026,false,"","","",true,false,"","",en,"",false,"",0,"","","","","","","","","","","","","",[],[],[],"","","",[],[],[],"","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",Mobile,Chrome 149.0
QLbM65qghOk,QLbM65CPrQs,false,Anonymous,Guest,10:55:29 AM,15/06/2026,false,10:55:29 AM,15/06/2026,"",true,true,2.04,1/49,en,[1],false,"",0,"","","","","","","","","","","","","",[],[],[],"","","",[],[],[],"","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",Desktop,Chrome 149.0
QLcMeq5jGPo,QLcMeqbkjSs,false,Anonymous,Guest,12:02:49 PM,15/06/2026,false,12:02:49 PM,15/06/2026,"",true,true,5.26,1/19,en,[1],false,"",0,"","","","","","","","","","","","","",[],[],[],"","","",[],[],[],"","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",Mobile,Chrome 136.0
QLdnJukEzZA,QLdnJuHR4wY,false,Anonymous,Guest,01:46:00 PM,15/06/2026,false,"","","",true,false,"","",en,"",false,"",13,2+ hours a week,Dance or movement,Feeling confident,5,5,5,5,5,5,5,5,"Yes, a lot",Very important,[],[],"[""Problem-solving ||| Social Connections ||| Speaking up ||| Teamwork ||| Confidence ||| Handling stress ||| Leadership ||| Focus""]",Very confident,Quite easy,"",[],[],"[""make me feel comfortable asking them for help ||| help create safe environments ||| make me feel included ||| help me feel more confident ||| positively influence my experience""]","Yes, a lot",Feeling welcome ||| Fun social activities ||| Free or low-cost activities,Often,"","","",24,15,12,40,10,13,23,16,12,0,21,21,32,15,0,0,0,"",Mobile,Safari 604.1
QLgNd1jcCjI,QLgNd09rAew,false,Anonymous,Guest,04:46:22 PM,15/06/2026,false,04:46:22 PM,15/06/2026,"",true,true,100.00,19/19,en,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19]",false,"",14,2+ hours a week,Dance or movement ||| Gym or exercise ||| Community sport club,Relaxing or reducing stress,5,5,5,5,5,5,5,5,"Yes, a lot",Very important,"[""Leadership ||| Teamwork ||| Speaking up""]",[],"[""Problem-solving ||| Focus ||| Confidence ||| Social Connections ||| Handling stress""]",Very confident,Very easy,"",[],[],"[""positively influence my experience ||| make me feel included ||| help me feel more confident ||| make me feel comfortable asking them for help ||| help create safe environments""]","Yes, a lot",Supportive coaches ||| Better places to play ||| More choice in activities,Rarely,1999-03-01,Egypt,Female,9,16,18,18,4,3,21,8,4,0,8,5,20,6,0,0,0,"",Mobile,Safari 604.1
QLgRUH3uqDg,QLgRUHQ7ZfM,false,Anonymous,Guest,04:52:50 PM,15/06/2026,false,04:52:50 PM,15/06/2026,"",true,true,100.00,19/19,en,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",false,"",15,I’m not active at the moment,Dance or movement ||| Informal play with friends,Feeling confident,5,5,5,5,5,5,5,5,"Yes, a lot",Very important,[],[],"[""Speaking up ||| Confidence ||| Focus ||| Social Connections ||| Teamwork ||| Leadership ||| Handling stress ||| Problem-solving""]",Very confident,No access,Cost,[],[],"[""make me feel comfortable asking them for help ||| make me feel included ||| help create safe environments ||| help me feel more confident ||| positively influence my experience""]","Yes, a lot",Free or low-cost activities ||| Supportive coaches ||| Better places to play,Never,2006-08-01,Kenya,Female,9,19,15,27,10,11,20,9,6,12,11,7,19,7,0,0,0,"",Mobile,Chrome 149.0
QLkhTWRW0z8,QLkhTVeKhVE,false,Anonymous,Guest,09:44:39 PM,15/06/2026,false,09:44:39 PM,15/06/2026,"",true,true,5.26,1/19,en,[1],false,"",0,"","","","","","","","","","","","","",[],[],[],"","","",[],[],[],"","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",Desktop,Chrome 148.0
QLk1OiLkvg8,QLk1OhqvrsU,false,Anonymous,Guest,10:13:18 PM,15/06/2026,false,"","","",true,false,"","",en,"",false,"",2,2+ hours a week,I don’t regularly take part,"","","","","","","","","","","",[],[],[],"","","",[],[],[],"","","","","","",12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",Mobile,Safari 604.1
QLl00PyF3h8,QLl00PIvSHk,false,Anonymous,Guest,11:15:54 PM,15/06/2026,false,11:15:54 PM,15/06/2026,"",true,true,5.26,1/19,en,[1],false,"",0,"","","","","","","","","","","","","",[],[],[],"","","",[],[],[],"","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",Mobile,Safari 604.1
QLnAiWougX8,QLnAiWJkP2Y,false,Anonymous,Guest,12:42:17 AM,16/06/2026,false,12:42:17 AM,16/06/2026,"",true,true,100.00,19/19,en,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19]",false,"",14,2+ hours a week,Gym or exercise ||| Informal play with friends ||| Dance or movement,Having fun,5,5,5,5,5,5,5,5,"Yes, a lot",Very important,[],[],"[""Handling stress ||| Problem-solving ||| Focus ||| Leadership ||| Speaking up ||| Social Connections ||| Confidence ||| Teamwork""]",Very confident,Very easy,"",[],[],"[""help create safe environments ||| positively influence my experience ||| make me feel comfortable asking them for help ||| make me feel included ||| help me feel more confident""]","Yes, a lot",Fun social activities ||| Supportive coaches ||| Better places to play,Always,2004-11-01,Nigeria,Male,21,13,13,21,6,6,16,10,5,0,9,23,12,8,0,0,0,"",Mobile,Safari 604.1
QLppL-DUmaE,QLppL_U9waU,false,Anonymous,Guest,03:43:25 AM,16/06/2026,false,"","","",true,false,"","",en,"",false,"",2,About 1–2 hours a week,Community sport club ||| Physical education (PE) or school sport,"","","","","","","","","","","",[],[],[],"","","",[],[],[],"","","","","","",18,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",Mobile,Chrome 149.0
QLsYElq2ZvE,QLsYElOBvWs,false,Anonymous,Guest,06:54:02 AM,16/06/2026,false,06:54:02 AM,16/06/2026,"",true,true,5.26,1/19,en,[1],false,"",0,"","","","","","","","","","","","","",[],[],[],"","","",[],[],[],"","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",Desktop,Safari 605.1
QLsewswT2SY,QLsewlk4j_k,false,Anonymous,Guest,07:05:18 AM,16/06/2026,false,07:05:18 AM,16/06/2026,"",true,true,100.00,19/19,en,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",false,"",15,2+ hours a week,Informal play with friends,Having fun,3,4,3,5,4,5,5,5,Sometimes,Quite important,"[""Handling stress ||| Problem-solving""]",[],"[""Speaking up ||| Social Connections ||| Teamwork ||| Focus ||| Confidence ||| Leadership""]",Very confident,Difficult,Cost,"[""make me feel comfortable asking them for help ||| help create safe environments""]",[],"[""make me feel included ||| help me feel more confident ||| positively influence my experience""]",A little,Better places to play ||| More choice in activities ||| Free or low-cost activities,Rarely,2010-06-01,India,Male,8,15,12,25,6,8,19,9,7,24,16,8,22,48,0,0,0,"",Mobile,Chrome 146.0
QLuqM7IY3IU,QLuqM6rq8zw,false,Anonymous,Guest,09:37:24 AM,16/06/2026,false,09:37:24 AM,16/06/2026,"",true,false,"","",en,"",false,"",14,2+ hours a week,Gym or exercise,Feeling healthy or strong,5,5,5,5,5,3,4,5,Sometimes,Quite important,"[""Teamwork ||| Leadership ||| Problem-solving""]",[],"[""Speaking up ||| Handling stress ||| Confidence ||| Focus ||| Social Connections""]",Somewhat confident,Quite easy,"",[],[],"[""make me feel included ||| help create safe environments ||| positively influence my experience ||| make me feel comfortable asking them for help ||| help me feel more confident""]",Not sure,More choice in activities ||| Fun social activities ||| Better places to play,Sometimes,2007-09-01,North Macedonia,Female,7,14,8,23,8,59,22,13,6,0,15,6,12,10,0,0,0,"",Mobile,Chrome 149.0
QLvzbTfCkbU,QLvzbTAH4eo,false,Anonymous,Guest,11:00:01 AM,16/06/2026,false,11:00:02 AM,16/06/2026,"",true,true,100.00,19/19,en,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19]",false,"",14,2+ hours a week,Dance or movement ||| Gym or exercise,Feeling confident,4,5,4,4,4,4,3,4,Sometimes,Very important,"[""Speaking up ||| Leadership ||| Focus""]",[],"[""Teamwork ||| Problem-solving ||| Social Connections ||| Confidence ||| Handling stress""]",Very confident,Quite easy,"",[],[],"[""make me feel comfortable asking them for help ||| make me feel included ||| help me feel more confident ||| help create safe environments ||| positively influence my experience""]","Yes, a lot",Fun social activities ||| Feeling welcome ||| Free or low-cost activities,Sometimes,1998-09-01,United States,Female,26,20,21,101,15,11,32,15,13,0,26,10,29,7,0,0,0,"",Mobile,Safari 604.1
QLw9GWUlmXA,QLw9GV0qCe8,false,Anonymous,Guest,12:17:14 PM,16/06/2026,false,12:17:14 PM,16/06/2026,"",true,true,100.00,19/19,en,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19]",false,"",14,2+ hours a week,Gym or exercise ||| Informal play with friends ||| Community sport club ||| Physical education (PE) or school sport,Being part of a team,5,5,5,4,5,2,3,3,"Yes, a lot",Very important,[],[],"[""Problem-solving ||| Social Connections ||| Handling stress ||| Speaking up ||| Teamwork ||| Focus ||| Confidence ||| Leadership""]",Very confident,Quite easy,"",[],[],"[""help me feel more confident ||| positively influence my experience ||| help create safe environments ||| make me feel included ||| make me feel comfortable asking them for help""]",A little,Better places to play ||| Supportive coaches ||| Free or low-cost activities,Sometimes,1995-10-01,United Kingdom,Female,6,12,4,25,-1,0,12,7,2,0,6,-1,6,-1,0,0,0,"",Desktop,Chrome 149.0
QLxSWNgQhbk,QLxSWMxK9ks,false,Anonymous,Guest,12:38:56 PM,16/06/2026,false,12:38:56 PM,16/06/2026,"",true,true,26.32,5/19,en,"[1, 2, 3, 4, 5]",false,"",4,About 30–60 minutes a week,Gym or exercise,Relaxing or reducing stress,5,5,5,5,5,5,5,5,"","",[],[],[],"","","",[],[],[],"","","","","","",15,24,15,27,0,0,0,0,0,0,0,0,0,0,0,0,0,"",Desktop,Chrome 149.0
QLxbo-U_yzE,QLxbo_qgV6A,false,Anonymous,Guest,12:47:42 PM,16/06/2026,false,"","","",true,false,"","",en,"",false,"",0,"","","","","","","","","","","","","",[],[],[],"","","",[],[],[],"","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",Mobile,Chrome 147.0
QLxVIi4n_9k,QLxVIiM3p5M,false,Anonymous,Guest,12:50:21 PM,16/06/2026,false,"","","",true,false,"","",en,"",false,"",0,"","","","","","","","","","","","","",[],[],[],"","","",[],[],[],"","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",Mobile,Chrome 149.0
QLxlCPoD9HM,QLxlCPC85ZA,false,Anonymous,Guest,01:02:54 PM,16/06/2026,false,01:02:54 PM,16/06/2026,"",true,true,100.00,19/19,en,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19]",false,"",14,About 1–2 hours a week,Gym or exercise,Relaxing or reducing stress,5,5,3,4,4,3,4,5,Sometimes,Very important,"[""Speaking up""]",[],"[""Problem-solving ||| Focus ||| Confidence ||| Social Connections ||| Teamwork ||| Handling stress ||| Leadership""]",Very confident,Quite easy,"",[],[],"[""help create safe environments ||| help me feel more confident ||| positively influence my experience ||| make me feel comfortable asking them for help ||| make me feel included""]",A little,Fun social activities ||| Free or low-cost activities ||| Better places to play,Often,2004-04-01,[OTHER] Uganda,Female,11,7,10,24,6,5,18,10,13,0,15,7,28,7,0,0,0,"",Mobile,Chrome 149.0
QLy76MTTb3g,QLy76Lzzkkw,false,Anonymous,Guest,02:32:57 PM,16/06/2026,false,02:32:57 PM,16/06/2026,"",true,true,10.53,2/19,en,"[1, 2]",false,"",1,2+ hours a week,"","","","","","","","","","","","",[],[],[],"","","",[],[],[],"","","","","","",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",Desktop,Chrome 148.0
QLzaZPlxbc4,QLzaZPEaMJw,false,Anonymous,Guest,03:10:36 PM,16/06/2026,false,03:10:36 PM,16/06/2026,"",true,true,100.00,19/19,en,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",false,"",15,2+ hours a week,Gym or exercise ||| Online/virtual fitness,Learning new skills,5,5,5,5,5,5,5,5,"Yes, a lot",Very important,[],[],"[""Teamwork ||| Leadership ||| Speaking up ||| Problem-solving ||| Handling stress ||| Social Connections ||| Confidence ||| Focus""]",Confident,Difficult,Cost,"[""make me feel included""]",[],"[""positively influence my experience ||| help me feel more confident ||| make me feel comfortable asking them for help ||| help create safe environments""]","Yes, a lot",Free or low-cost activities ||| Feeling welcome ||| More choice in activities,Often,2002-09-01,Pakistan,Female,14,28,14,25,7,8,19,12,11,12,19,9,29,8,0,0,0,"",Desktop,Chrome 148.0
QL2bBy8WO-c,QL2bBxn6ZeY,false,Anonymous,Guest,06:41:28 PM,16/06/2026,false,06:41:28 PM,16/06/2026,"",true,true,100.00,19/19,en,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19]",false,"",14,About 1–2 hours a week,Gym or exercise ||| Dance or movement,Relaxing or reducing stress,5,5,5,5,5,4,5,5,"Yes, a lot",Very important,"[""Leadership ||| Social Connections ||| Teamwork""]",[],"[""Confidence ||| Speaking up ||| Handling stress ||| Focus ||| Problem-solving""]",Somewhat confident,Very easy,"",[],[],"[""positively influence my experience ||| make me feel comfortable asking them for help ||| help create safe environments ||| make me feel included ||| help me feel more confident""]",A little,Fun social activities ||| Better places to play ||| More choice in activities,Often,2007-10-01,Mexico,Female,16,14,32,41,14,7,26,13,7,0,16,8,31,6,0,0,0,"",Mobile,Chrome 149.0
QL2mj7EW0ds,QL2mj6XgUh4,false,Anonymous,Guest,06:51:17 PM,16/06/2026,false,06:51:17 PM,16/06/2026,"",true,true,5.26,1/19,en,[1],false,"",0,"","","","","","","","","","","","","",[],[],[],"","","",[],[],[],"","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",Desktop,Chrome 149.0
QL3ahZykt6s,QL3ahZQqLSs,false,Anonymous,Guest,07:50:04 PM,16/06/2026,false,07:50:04 PM,16/06/2026,"",true,true,100.00,19/19,en,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19]",false,"",14,About 1–2 hours a week,Online/virtual fitness ||| Gym or exercise ||| Community sport club,Feeling confident,4,5,5,5,4,4,4,5,Sometimes,Quite important,[],[],"[""Handling stress ||| Leadership ||| Social Connections ||| Teamwork ||| Confidence ||| Focus ||| Problem-solving ||| Speaking up""]",Confident,Quite easy,"",[],[],"[""help me feel more confident ||| make me feel comfortable asking them for help ||| positively influence my experience ||| help create safe environments ||| make me feel included""]","Yes, a lot",More choice in activities ||| Supportive coaches ||| Fun social activities,Sometimes,2002-01-01,Malawi,Female,12,20,20,52,8,11,24,12,13,0,14,8,22,7,0,0,0,"",Mobile,Chrome 146.0
QL7j1ZJkHFA,QL7j1YPlzZk,false,Anonymous,Guest,12:46:12 AM,17/06/2026,false,"","","",true,false,"","",en,"",false,"",0,"","","","","","","","","","","","","",[],[],[],"","","",[],[],[],"","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",Unknown,""
QL8Q26oNIY4,QL8Q26AG5aE,false,Anonymous,Guest,01:27:26 AM,17/06/2026,false,01:27:27 AM,17/06/2026,"",true,true,100.00,19/19,en,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19]",false,"",14,Less than 30 minutes a week,Gym or exercise,Having fun,4,3,5,4,5,1,5,3,"Yes, a lot",Quite important,[],[],"[""Social Connections ||| Problem-solving ||| Leadership ||| Speaking up ||| Teamwork ||| Confidence ||| Focus ||| Handling stress""]",Very confident,Very easy,"",[],[],"[""positively influence my experience ||| make me feel comfortable asking them for help ||| make me feel included ||| help me feel more confident ||| help create safe environments""]",Not sure,Better places to play ||| Free or low-cost activities ||| Feeling welcome,Never,1994-03-01,Ghana,Female,8,14,9,22,5,5,19,9,4,0,10,7,26,5,0,0,0,"",Mobile,Mozilla 5.0
QMLrUQvLzuQ,QMLrUP_oSx8,false,Anonymous,Guest,07:21:59 PM,17/06/2026,false,07:21:59 PM,17/06/2026,"",true,true,5.26,1/19,en,[1],false,"",0,"","","","","","","","","","","","","",[],[],[],"","","",[],[],[],"","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",Desktop,Edge 149.0
QMMIYNpsJoE,QMMIYMzBjlA,false,Anonymous,Guest,07:53:59 PM,17/06/2026,false,07:53:59 PM,17/06/2026,"",true,true,5.26,1/19,en,[1],false,"",0,"","","","","","","","","","","","","",[],[],[],"","","",[],[],[],"","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",Desktop,Chrome 149.0
QMUMvqyT7fM,QMUMvp2uRIg,false,Anonymous,Guest,05:17:43 AM,18/06/2026,false,05:17:43 AM,18/06/2026,"",true,true,5.26,1/19,en,[1],false,"",0,"","","","","","","","","","","","","",[],[],[],"","","",[],[],[],"","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",Mobile,Chrome 149.0
QMWnBYYbiM0,QMWnBXomAvs,false,Anonymous,Guest,08:06:34 AM,18/06/2026,false,"","","",true,false,"","",en,"",false,"",1,2+ hours a week,"","","","","","","","","","","","",[],[],[],"","","",[],[],[],"","","","","","",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",Desktop,Chrome 148.0
QMWo7AJw-tM,QMWo6-uYFso,false,Anonymous,Guest,08:08:16 AM,18/06/2026,false,"","","",true,false,"","",en,"",false,"",0,"","","","","","","","","","","","","",[],[],[],"","","",[],[],[],"","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",Desktop,Safari 605.1
QMW7XUijx4M,QMW7XUGQnTk,false,Anonymous,Guest,08:28:41 AM,18/06/2026,false,08:28:41 AM,18/06/2026,"",true,true,10.53,2/19,en,"[1, 2]",false,"",1,About 1–2 hours a week,"","","","","","","","","","","","",[],[],[],"","","",[],[],[],"","","","","","",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",Desktop,Chrome 148.0
QMbwskch2qY,QMbwsj6OEx0,false,Anonymous,Guest,02:09:57 PM,18/06/2026,false,02:09:58 PM,18/06/2026,"",true,true,100.00,19/19,en,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19]",false,"",14,2+ hours a week,Gym or exercise,Relaxing or reducing stress,2,4,3,5,4,3,5,4,"Yes, a lot",Very important,[],[],"[""Social Connections ||| Focus ||| Confidence ||| Teamwork ||| Problem-solving ||| Handling stress ||| Leadership ||| Speaking up""]",Slightly confident,Very easy,"","[""make me feel included""]",[],"[""positively influence my experience ||| make me feel comfortable asking them for help ||| help create safe environments ||| help me feel more confident""]",Not sure,Feeling welcome ||| More choice in activities ||| Better places to play,Rarely,1970-02-01,France,Female,1,10,10,30,4,0,17,8,0,0,19,1,13,3,0,0,0,"",Desktop,Chrome 149.0
QMbwWnk6GMo,QMbwWm_1Jfw,false,Anonymous,Guest,02:22:07 PM,18/06/2026,false,02:22:07 PM,18/06/2026,"",true,true,100.00,19/19,en,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19]",false,"",14,About 1–2 hours a week,Gym or exercise,Relaxing or reducing stress,5,5,5,5,5,5,5,5,Sometimes,Very important,[],[],"[""Focus ||| Handling stress ||| Confidence ||| Teamwork ||| Problem-solving ||| Leadership ||| Speaking up ||| Social Connections""]",Confident,Quite easy,"",[],[],"[""help me feel more confident ||| help create safe environments ||| make me feel included ||| make me feel comfortable asking them for help ||| positively influence my experience""]",A little,More choice in activities ||| Feeling welcome ||| Better places to play,Rarely,1960-09-01,United States,Male,10,8,8,25,9,414,19,8,8,0,195,6,10,9,0,0,0,"",Desktop,Safari 605.1
QMchtLaSDXs,QMchtKhPcT8,false,Anonymous,Guest,02:59:52 PM,18/06/2026,false,02:59:52 PM,18/06/2026,"",true,true,5.26,1/19,en,[1],false,"",0,"","","","","","","","","","","","","",[],[],[],"","","",[],[],[],"","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",Desktop,Chrome 148.0
QMc2hBc6vbw,QMc2hAzmdwA,false,Anonymous,Guest,03:41:49 PM,18/06/2026,false,03:41:49 PM,18/06/2026,"",true,true,52.63,10/19,en,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",false,"",9,2+ hours a week,Online/virtual fitness ||| Gym or exercise ||| Informal play with friends,Feeling healthy or strong,3,5,3,5,5,1,1,1,Sometimes,Very important,"[""Teamwork ||| Speaking up ||| Problem-solving ||| Leadership""]",[],"[""Social Connections ||| Confidence ||| Handling stress ||| Focus""]",Very confident,Very easy,"",[],[],[],"","","","","","",5,18,9,51,7,5,21,8,7,0,0,0,0,0,0,0,0,"",Desktop,Chrome 149.0
